time_stamp,humidity,humidity_a,humidity_b,pm2.5_alt,pm2.5_alt_a,pm2.5_alt_b,pm2.5_atm,pm2.5_atm_a,pm2.5_atm_b,pm2.5_cf_1,pm2.5_cf_1_a,pm2.5_cf_1_b
2023-05-19T15:00:00Z,59.3,59.3,,22.7,23.5,21.9,35.6005,36.198,35.003,39.7635,40.823,38.704
2023-05-19T16:00:00Z,54.784,54.784,,25.8,27,24.7,38.4485,39.392,37.505,44.8155,46.526,43.105
2023-05-19T17:00:00Z,50.267,50.267,,28,29.2,26.7,40.171,41.046,39.296,48.074,49.816,46.332
2023-05-19T18:00:00Z,49.666,49.666,,30.6,31.9,29.3,42.4695,43.261,41.678,52.946,54.695,51.197
2023-05-19T19:00:00Z,35.467,35.467,,56.9,60.2,53.7,64.506,67.201,61.811,96.7065,101.022,92.391
2023-05-19T20:00:00Z,26.8,26.8,,61.9,65.3,58.5,69.2115,72.088,66.335,104.963,109.305,100.621
2023-05-19T21:00:00Z,26.534,26.534,,49,51.7,46.3,55.491,57.707,53.275,83.857,87.665,80.049
2023-05-19T22:00:00Z,32.166,32.166,,46,48.6,43.4,52.8375,54.579,51.096,78.4965,82.316,74.677
2023-05-19T23:00:00Z,35.4,35.4,,43.4,45.6,41.2,51.0135,52.121,49.906,74.418,77.627,71.209
2023-05-20T00:00:00Z,39.591,39.591,,40.5,43,38,49.547,50.657,48.437,70.1,73.394,66.806
2023-05-20T01:00:00Z,39.867,39.867,,32.8,35.1,30.5,44.917500000000004,45.871,43.964,57.64149999999999,60.736,54.547
2023-05-20T02:00:00Z,42.133,42.133,,30.4,32.7,28,43.801,45.227,42.375,54.4705,58.023,50.918
2023-05-20T03:00:00Z,41.633,41.633,,20.5,22.1,19,33.462500000000006,34.844,32.081,36.745000000000005,39.073,34.417
2023-05-20T04:00:00Z,40.133,40.133,,9.1,10,8.2,16.012999999999998,17.29,14.736,16.012999999999998,17.29,14.736
2023-05-20T05:00:00Z,40.767,40.767,,9.3,10.1,8.6,16.6495,17.811,15.488,16.6495,17.811,15.488
2023-05-20T06:00:00Z,43.566,43.566,,7.3,7.9,6.7,13.0825,13.988,12.177,13.0825,13.988,12.177
2023-05-20T07:00:00Z,45.334,45.334,,5.8,6.3,5.3,10.1555,10.623,9.688,10.1555,10.623,9.688
2023-05-20T08:00:00Z,47.666,47.666,,4.9,5.3,4.5,8.462,8.811,8.113,8.462,8.811,8.113
2023-05-20T09:00:00Z,50.834,50.834,,3.1,3.4,2.9,4.6685,5.113,4.224,4.6685,5.113,4.224
2023-05-20T10:00:00Z,53.034,53.034,,3.4,3.7,3,5.247999999999999,5.754,4.742,5.247999999999999,5.754,4.742
2023-05-20T11:00:00Z,54.833,54.833,,3.2,3.5,2.9,4.899,5.335,4.463,4.899,5.335,4.463
2023-05-20T12:00:00Z,51.633,51.633,,4.1,4.5,3.7,6.7155000000000005,7.208,6.223,6.7155000000000005,7.208,6.223
2023-05-20T13:00:00Z,47.767,47.767,,5.7,6.1,5.2,9.5225,9.874,9.171,9.5225,9.874,9.171
2023-05-20T14:00:00Z,43.666,43.666,,6.7,7.2,6.1,11.035,11.529,10.541,11.035,11.529,10.541
2023-05-20T15:00:00Z,36.875,36.875,,5.8,6.3,5.4,9.3875,9.9,8.875,9.3875,9.9,8.875
2023-05-20T16:00:00Z,35.033,35.033,,6.3,6.5,6,9.9395,10.14,9.739,9.9395,10.14,9.739
2023-05-20T17:00:00Z,34.1,34.1,,7.1,7.5,6.7,11.361999999999998,11.87,10.854,11.361999999999998,11.87,10.854
2023-05-20T18:00:00Z,30.483,30.483,,7.9,8.3,7.5,12.686,13.181,12.191,12.686,13.181,12.191
2023-05-20T19:00:00Z,21.367,21.367,,7.1,7.5,6.7,11.2645,11.707,10.822,11.2645,11.707,10.822
2023-05-20T20:00:00Z,17.584,17.584,,6.2,6.5,5.9,9.918500000000002,10.223,9.614,9.918500000000002,10.223,9.614
2023-05-20T21:00:00Z,16.233,16.233,,6,6.4,5.7,9.687000000000001,10.087,9.287,9.687000000000001,10.087,9.287
2023-05-20T22:00:00Z,16.166,16.166,,5.4,5.6,5.1,8.5365,8.919,8.154,8.5365,8.919,8.154
2023-05-20T23:00:00Z,17.666,17.666,,5.5,5.7,5.2,8.905,9.283,8.527,8.905,9.283,8.527
2023-05-21T00:00:00Z,22.225,22.225,,8.9,9.1,8.7,15.0435,15.363,14.724,15.429,15.779,15.079
2023-05-21T01:00:00Z,29.558,29.558,,9.6,9.8,9.3,16.554000000000002,16.928,16.18,16.8385,17.207,16.47
2023-05-21T02:00:00Z,32,32,,14.9,15.5,14.2,23.683,24.55,22.816,26.3825,27.404,25.361
2023-05-21T03:00:00Z,32.034,32.034,,11.8,12.4,11.2,20.916,21.933,19.899,20.916,21.933,19.899
2023-05-21T04:00:00Z,32.466,32.466,,14.3,15,13.7,26.180500000000002,26.916,25.445,26.25,27.05,25.45
2023-05-21T05:00:00Z,34.1,34.1,,15.9,16.8,15.1,29.035,29.825,28.245,29.3415,30.367,28.316
2023-05-21T06:00:00Z,35.867,35.867,,12.8,13.4,12.1,23.2595,23.956,22.563,23.27,23.977,22.563
2023-05-21T07:00:00Z,38.633,38.633,,12.6,13.4,11.9,23.444499999999998,24.214,22.675,23.444499999999998,24.214,22.675
2023-05-21T08:00:00Z,40.75,40.75,,12.4,13.1,11.7,23.0775,24.111,22.044,23.0775,24.111,22.044
2023-05-21T09:00:00Z,39.8,39.8,,10.5,11.1,9.9,18.9155,19.736,18.095,18.9155,19.736,18.095
2023-05-21T10:00:00Z,40,40,,8.8,9.4,8.3,15.84,16.517,15.163,15.84,16.517,15.163
2023-05-21T11:00:00Z,39.7,39.7,,8.5,9,7.9,14.7295,15.183,14.276,14.7295,15.183,14.276
2023-05-21T12:00:00Z,37.767,37.767,,7.7,8.2,7.3,12.998000000000001,13.696,12.3,12.998000000000001,13.696,12.3
2023-05-21T13:00:00Z,34.7,34.7,,6.9,7.2,6.6,11.5405,11.897,11.184,11.5405,11.897,11.184
2023-05-21T14:00:00Z,30.067,30.067,,5.9,6.2,5.7,9.536999999999999,9.883,9.191,9.536999999999999,9.883,9.191
2023-05-21T15:00:00Z,24.934,24.934,,4.5,4.6,4.3,7.04,7.28,6.8,7.047499999999999,7.289,6.806
2023-05-21T16:00:00Z,22.367,22.367,,4.3,4.4,4.2,6.725,6.86,6.59,6.725,6.86,6.59
2023-05-21T17:00:00Z,20.334,20.334,,4.4,4.6,4.2,6.9535,7.165,6.742,6.9535,7.165,6.742
2023-05-21T18:00:00Z,18.534,18.534,,5,5.1,4.8,7.7915,7.926,7.657,7.7915,7.926,7.657
2023-05-21T19:00:00Z,13.767,13.767,,4.9,5.1,4.8,7.7305,7.944,7.517,7.7305,7.944,7.517
2023-05-21T20:00:00Z,12.267,12.267,,4.6,4.7,4.5,7.1615,7.264,7.059,7.1615,7.264,7.059
2023-05-21T21:00:00Z,12,12,,4.6,4.6,4.6,7.1875,7.242,7.133,7.462,7.498,7.426
2023-05-21T22:00:00Z,12.65,12.65,,4.2,4.2,4.1,6.6065000000000005,6.639,6.574,6.6065000000000005,6.639,6.574
2023-05-21T23:00:00Z,14.767,14.767,,4.2,4.3,4.1,6.609500000000001,6.694,6.525,6.609500000000001,6.694,6.525
2023-05-22T00:00:00Z,20.7,20.7,,4.8,4.9,4.7,7.83,7.948,7.712,7.83,7.948,7.712
2023-05-22T01:00:00Z,27.1,27.1,,5,5.1,4.9,8.1725,8.287,8.058,8.1725,8.287,8.058
2023-05-22T02:00:00Z,29.3,29.3,,5.2,5.3,5.1,8.564499999999999,8.714,8.415,8.564499999999999,8.714,8.415
2023-05-22T03:00:00Z,31.3,31.3,,5.4,5.5,5.2,8.853000000000002,9.111,8.595,8.853000000000002,9.111,8.595
2023-05-22T04:00:00Z,32.966,32.966,,5.4,5.6,5.1,8.8605,9.148,8.573,8.8605,9.148,8.573
2023-05-22T05:00:00Z,34.266,34.266,,6.3,6.4,6.1,10.850999999999999,11.091,10.611,10.850999999999999,11.091,10.611
2023-05-22T06:00:00Z,36.6,36.6,,6.9,7.1,6.7,11.8435,12.21,11.477,11.8435,12.21,11.477
2023-05-22T07:00:00Z,39,39,,13.5,14,13.1,21.191000000000003,21.698,20.684,23.927999999999997,24.714,23.142
2023-05-22T08:00:00Z,39.8,39.8,,26.8,27.9,25.8,40.451,41.026,39.876,48.289500000000004,49.934,46.645
2023-05-22T09:00:00Z,41.9,41.9,,18,18.7,17.3,31.2955,31.846,30.745,32.714,33.683,31.745
2023-05-22T10:00:00Z,43.633,43.633,,14.2,14.6,13.8,26.119999999999997,26.628,25.612,26.170499999999997,26.729,25.612
2023-05-22T11:00:00Z,42.733,42.733,,15.2,15.7,14.6,27.7105,28.163,27.258,28.1125,28.684,27.541
2023-05-22T12:00:00Z,34.867,34.867,,12.6,12.8,12.3,22.1405,22.522,21.759,22.238,22.645,21.831
2023-05-22T13:00:00Z,31.366,31.366,,11.7,12,11.5,20.515500000000003,20.963,20.068,20.5195,20.969,20.07
2023-05-22T14:00:00Z,27.4,27.4,,12,12.2,11.8,20.9065,21.203,20.61,21.033,21.339,20.727
2023-05-22T15:00:00Z,24.5,24.5,,11.1,11.4,10.8,19.4645,19.923,19.006,19.479,19.946,19.012
2023-05-22T16:00:00Z,22.567,22.567,,9.6,9.8,9.4,16.7935,17.118,16.469,16.7935,17.118,16.469
2023-05-22T17:00:00Z,19.4,19.4,,8.7,8.9,8.6,14.8945,15.052,14.737,15.0685,15.242,14.895
2023-05-22T18:00:00Z,18.1,18.1,,9.5,9.6,9.3,16.179000000000002,16.314,16.044,16.179000000000002,16.314,16.044
2023-05-22T19:00:00Z,13.534,13.534,,7.8,8,7.6,12.96,13.165,12.755,12.96,13.165,12.755
2023-05-22T20:00:00Z,12.408,12.408,,5.3,5.4,5.1,8.5185,8.761,8.276,8.5185,8.761,8.276
2023-05-22T21:00:00Z,13.433,13.433,,5,5.1,5,7.99,8.063,7.917,7.9975000000000005,8.069,7.926
2023-05-22T22:00:00Z,12.058,12.058,,5,5.1,4.9,7.910500000000001,7.948,7.873,7.910500000000001,7.948,7.873
2023-05-22T23:00:00Z,13.334,13.334,,5.2,5.3,5.1,8.465,8.566,8.364,8.465,8.566,8.364
2023-05-23T00:00:00Z,18.867,18.867,,5.3,5.4,5.3,8.6265,8.653,8.6,8.6265,8.653,8.6
2023-05-23T01:00:00Z,24.433,24.433,,5.6,5.7,5.6,9.309000000000001,9.397,9.221,9.309000000000001,9.397,9.221
2023-05-23T02:00:00Z,29.2,29.2,,6.1,6.2,6.1,10.135000000000002,10.239,10.031,10.135000000000002,10.239,10.031
2023-05-23T03:00:00Z,32.567,32.567,,5.4,5.5,5.3,8.8935,9.047,8.74,8.8935,9.047,8.74
2023-05-23T04:00:00Z,34,34,,4.9,5,4.8,7.793,7.902,7.684,7.793,7.902,7.684
2023-05-23T05:00:00Z,32.567,32.567,,6.2,6.4,6.1,10.213999999999999,10.369,10.059,10.213999999999999,10.369,10.059
2023-05-23T06:00:00Z,31.3,31.3,,9.3,9.5,9.1,15.9375,16.154,15.721,15.9375,16.154,15.721
2023-05-23T07:00:00Z,32.867,32.867,,11,11.2,10.8,19.024,19.361,18.687,19.024,19.361,18.687
2023-05-23T08:00:00Z,34.733,34.733,,8.6,8.8,8.5,14.834499999999998,14.988,14.681,14.834499999999998,14.988,14.681
2023-05-23T09:00:00Z,36.834,36.834,,9.6,9.7,9.4,16.743000000000002,16.899,16.587,16.743000000000002,16.899,16.587
2023-05-23T10:00:00Z,38.733,38.733,,8.9,9.2,8.7,15.513,15.762,15.264,15.513,15.762,15.264
2023-05-23T11:00:00Z,38.767,38.767,,9.6,9.8,9.4,16.7365,16.959,16.514,16.7365,16.959,16.514
2023-05-23T12:00:00Z,36.466,36.466,,10.4,10.6,10.3,18.08,18.3,17.86,18.088,18.313,17.863
2023-05-23T13:00:00Z,33.567,33.567,,10.6,10.6,10.6,18.3265,18.316,18.337,18.3265,18.316,18.337
2023-05-23T14:00:00Z,29.034,29.034,,10.9,11.1,10.8,18.8965,19.105,18.688,18.8965,19.105,18.688
2023-05-23T15:00:00Z,24.233,24.233,,10.7,10.8,10.5,18.435000000000002,18.581,18.289,18.435000000000002,18.581,18.289
2023-05-23T16:00:00Z,19.8,19.8,,8.9,9,8.7,14.997,15.149,14.845,14.997,15.149,14.845
2023-05-23T17:00:00Z,19.933,19.933,,12.3,12.6,12,21.429499999999997,21.691,21.168,21.4905,21.739,21.242
2023-05-23T18:00:00Z,15.767,15.767,,7.4,7.4,7.4,12.424,12.385,12.463,12.424,12.385,12.463
2023-05-23T19:00:00Z,12.233,12.233,,6.1,6.2,6,9.7585,9.549,9.968,9.7585,9.549,9.968
2023-05-23T20:00:00Z,10.966,10.966,,6.6,6.8,6.5,10.634,10.412,10.856,10.634,10.412,10.856
2023-05-23T21:00:00Z,10.966,10.966,,6.8,6.9,6.7,10.9725,10.721,11.224,10.9725,10.721,11.224
2023-05-23T22:00:00Z,11.867,11.867,,6.7,6.7,6.6,10.9815,10.808,11.155,10.9845,10.81,11.159
2023-05-23T23:00:00Z,14,14,,6.9,6.9,6.8,11.589500000000001,11.619,11.56,11.589500000000001,11.619,11.56
2023-05-24T00:00:00Z,19.7,19.7,,7.5,7.6,7.4,12.785,12.931,12.639,12.785,12.931,12.639
2023-05-24T01:00:00Z,28.466,28.466,,8.5,8.6,8.4,14.7075,14.782,14.633,14.757,14.833,14.681
2023-05-24T02:00:00Z,33.166,33.166,,9.9,10,9.8,17.3905,17.572,17.209,17.3935,17.572,17.215
2023-05-24T03:00:00Z,34.534,34.534,,10.2,10.2,10.1,17.621000000000002,17.672,17.57,17.621000000000002,17.672,17.57
2023-05-24T04:00:00Z,32.966,32.966,,9.2,9.4,9,15.815999999999999,15.99,15.642,15.815999999999999,15.99,15.642
2023-05-24T05:00:00Z,30.166,30.166,,9.3,9.4,9.2,16.0365,16.078,15.995,16.0365,16.078,15.995
2023-05-24T06:00:00Z,30.2,30.2,,9.7,9.9,9.5,16.795,17.006,16.584,16.795,17.006,16.584
2023-05-24T07:00:00Z,33.4,33.4,,12.7,12.9,12.5,22.5275,22.796,22.259,22.5275,22.796,22.259
2023-05-24T08:00:00Z,36.9,36.9,,14.3,14.5,14.1,25.5315,25.771,25.292,25.5415,25.784,25.299
2023-05-24T09:00:00Z,39.2,39.2,,15.8,16.2,15.5,28.262,28.769,27.755,28.427,29.032,27.822
2023-05-24T10:00:00Z,40.633,40.633,,16.6,16.9,16.4,29.494,29.834,29.154,29.923000000000002,30.431,29.415
2023-05-24T11:00:00Z,40.433,40.433,,17.9,18.2,17.6,31.067999999999998,31.354,30.782,32.242,32.736,31.748
2023-05-24T12:00:00Z,35.166,35.166,,14.7,14.8,14.6,25.064500000000002,25.34,24.789,26.0995,26.435,25.764
2023-05-24T13:00:00Z,37.166,37.166,,14.5,15,14.1,25.1035,25.565,24.642,25.349,25.854,24.844
2023-05-24T14:00:00Z,40.4,40.4,,13.5,14.1,12.8,23.0405,23.871,22.21,23.0455,23.881,22.21
2023-05-24T15:00:00Z,41.034,41.034,,13,13.8,12.2,22.4125,23.57,21.255,22.4125,23.57,21.255
2023-05-24T16:00:00Z,43.867,43.867,,11.2,12,10.5,19.316499999999998,20.48,18.153,19.316499999999998,20.48,18.153
2023-05-24T17:00:00Z,39.3,39.3,,12.2,12.8,11.5,20.6385,21.577,19.7,20.6465,21.583,19.71
2023-05-24T18:00:00Z,36.867,36.867,,14.2,15,13.4,23.9215,25.087,22.756,23.933999999999997,25.112,22.756
2023-05-24T19:00:00Z,31.733,31.733,,13.4,14.2,12.6,22.225,23.218,21.232,22.225,23.218,21.232
2023-05-24T20:00:00Z,30.7,30.7,,12.2,13,11.5,20.131999999999998,21.082,19.182,20.131999999999998,21.082,19.182
2023-05-24T21:00:00Z,28.133,28.133,,8,8.5,7.4,12.7775,13.537,12.018,12.7775,13.537,12.018
2023-05-24T22:00:00Z,35.791,35.791,,5,5.3,4.7,7.859,8.293,7.425,7.859,8.293,7.425
2023-05-24T23:00:00Z,39.367,39.367,,4.4,4.7,4.1,6.8845,7.339,6.43,6.8845,7.339,6.43
2023-05-25T00:00:00Z,44.867,44.867,,3.5,3.7,3.2,5.2895,5.686,4.893,5.2895,5.686,4.893
2023-05-25T01:00:00Z,47.534,47.534,,3.1,3.3,2.8,4.51,4.924,4.096,4.51,4.924,4.096
2023-05-25T02:00:00Z,44.567,44.567,,2.5,2.7,2.4,3.652,3.922,3.382,3.652,3.922,3.382
2023-05-25T03:00:00Z,40.334,40.334,,2.5,2.7,2.3,3.5975,3.842,3.353,3.5975,3.842,3.353
2023-05-25T04:00:00Z,32.934,32.934,,2.4,2.6,2.3,3.4695,3.788,3.151,3.4695,3.788,3.151
2023-05-25T05:00:00Z,26.267,26.267,,1.9,2,1.7,2.461,2.675,2.247,2.461,2.675,2.247
2023-05-25T06:00:00Z,25.967,25.967,,1.5,1.6,1.4,1.734,1.916,1.552,1.734,1.916,1.552
2023-05-25T07:00:00Z,31.3,31.3,,1.4,1.5,1.3,1.5905,1.76,1.421,1.5905,1.76,1.421
2023-05-25T08:00:00Z,37.067,37.067,,1.4,1.4,1.3,1.56,1.716,1.404,1.56,1.716,1.404
2023-05-25T09:00:00Z,37.534,37.534,,1.4,1.5,1.3,1.5865,1.712,1.461,1.5865,1.712,1.461
2023-05-25T10:00:00Z,36.434,36.434,,1.4,1.5,1.3,1.623,1.762,1.484,1.623,1.762,1.484
2023-05-25T11:00:00Z,36,36,,1.9,2.1,1.7,2.4699999999999998,2.709,2.231,2.6205,2.898,2.343
2023-05-25T12:00:00Z,33.325,33.325,,1.9,2,1.8,2.6755,2.934,2.417,2.6755,2.934,2.417
2023-05-25T13:00:00Z,30.35,30.35,,2.1,2.1,2,2.939,3.045,2.833,2.9485,3.045,2.852
2023-05-25T14:00:00Z,29.433,29.433,,2.4,2.5,2.3,3.4050000000000002,3.633,3.177,3.4050000000000002,3.633,3.177
2023-05-25T15:00:00Z,28.708,28.708,,2.7,2.8,2.5,3.8615,4.079,3.644,3.8615,4.079,3.644
2023-05-25T16:00:00Z,30.133,30.133,,3,3.2,2.7,4.386,4.699,4.073,4.386,4.699,4.073
2023-05-25T17:00:00Z,29.2,29.2,,3.2,3.4,2.9,4.7684999999999995,5.095,4.442,4.7684999999999995,5.095,4.442
2023-05-25T18:00:00Z,28.2,28.2,,3.1,3.3,3,4.7035,4.95,4.457,4.7055,4.954,4.457
2023-05-25T19:00:00Z,20.034,20.034,,3.5,3.7,3.4,5.018,5.204,4.832,5.018,5.204,4.832
2023-05-25T20:00:00Z,17.133,17.133,,3.4,3.6,3.2,4.9254999999999995,5.076,4.775,4.9254999999999995,5.076,4.775
2023-05-25T21:00:00Z,15.966,15.966,,3.5,3.6,3.4,5.077500000000001,5.189,4.966,5.077500000000001,5.189,4.966
2023-05-25T22:00:00Z,18.434,18.434,,3,3.2,2.9,4.369,4.531,4.207,4.369,4.531,4.207
2023-05-25T23:00:00Z,22.567,22.567,,2.6,2.6,2.5,3.501,3.574,3.428,3.501,3.574,3.428
2023-05-26T00:00:00Z,28.825,28.825,,2.3,2.4,2.1,3.2344999999999997,3.399,3.07,3.2344999999999997,3.399,3.07
2023-05-26T01:00:00Z,37.4,37.4,,2.3,2.5,2.1,3.3005,3.579,3.022,3.3005,3.579,3.022
2023-05-26T02:00:00Z,38.392,38.392,,2.5,2.7,2.3,3.623,3.938,3.308,3.623,3.938,3.308
2023-05-26T03:00:00Z,38.367,38.367,,2.5,2.7,2.3,3.6944999999999997,4.012,3.377,3.6965,4.016,3.377
2023-05-26T04:00:00Z,40.083,40.083,,2.8,3,2.6,4.2425,4.542,3.943,4.2425,4.542,3.943
2023-05-26T05:00:00Z,42.033,42.033,,3.4,3.7,3.1,5.3405000000000005,5.837,4.844,5.3405000000000005,5.837,4.844
2023-05-26T06:00:00Z,40.166,40.166,,3.2,3.5,3,4.9335,5.341,4.526,4.9335,5.341,4.526
2023-05-26T07:00:00Z,41.867,41.867,,2.8,3,2.6,4.0395,4.345,3.734,4.0395,4.345,3.734
2023-05-26T08:00:00Z,46.333,46.333,,3.1,3.3,2.8,4.65,5.04,4.26,4.65,5.04,4.26
2023-05-26T09:00:00Z,48.5,48.5,,4,4.3,3.7,6.4435,6.848,6.039,6.4445,6.85,6.039
2023-05-26T10:00:00Z,50.5,50.5,,4.4,4.8,4.1,7.3955,7.706,7.085,7.3955,7.706,7.085
2023-05-26T11:00:00Z,47.367,47.367,,4.3,4.7,4,7.0865,7.567,6.606,7.0865,7.567,6.606
2023-05-26T12:00:00Z,39.034,39.034,,5.3,5.7,5,8.734,9.216,8.252,8.734,9.216,8.252
2023-05-26T13:00:00Z,33.633,33.633,,5.3,5.8,4.9,8.498,9.026,7.97,8.498,9.026,7.97
2023-05-26T14:00:00Z,31.467,31.467,,6.1,6.5,5.7,9.6735,10.253,9.094,9.6735,10.253,9.094
2023-05-26T15:00:00Z,26.834,26.834,,6.1,6.4,5.8,9.517,9.841,9.193,9.523,9.849,9.197
2023-05-26T16:00:00Z,22.467,22.467,,4.8,5,4.6,7.3805,7.646,7.115,7.3805,7.646,7.115
2023-05-26T17:00:00Z,20.5,20.5,,4,4.2,3.9,5.9435,6.21,5.677,5.9435,6.21,5.677
2023-05-26T18:00:00Z,17.867,17.867,,4.4,4.6,4.2,6.5335,6.766,6.301,6.5335,6.766,6.301
2023-05-26T19:00:00Z,13.4,13.4,,4.7,4.9,4.5,7.051,7.31,6.792,7.051,7.31,6.792
2023-05-26T20:00:00Z,10.566,10.566,,5.9,6.2,5.6,8.8235,9.104,8.543,9.177,9.499,8.855
2023-05-26T21:00:00Z,10.023,10.023,,6.1,6.4,5.7,9.396,9.771,9.021,9.396,9.771,9.021
2023-05-26T22:00:00Z,9.975,9.975,,6.2,6.6,5.8,9.5645,9.903,9.226,9.5645,9.903,9.226
2023-05-26T23:00:00Z,10.566,10.566,,5.3,5.6,5.1,8.181000000000001,8.46,7.902,8.181000000000001,8.46,7.902
2023-05-27T00:00:00Z,14.534,14.534,,5.4,5.7,5.1,8.629999999999999,8.994,8.266,8.629999999999999,8.994,8.266
2023-05-27T01:00:00Z,19.966,19.966,,5.4,5.7,5.1,8.603,8.926,8.28,8.603,8.926,8.28
2023-05-27T02:00:00Z,27.1,27.1,,3.3,3.5,3.2,5.1395,5.373,4.906,5.166,5.404,4.928
2023-05-27T03:00:00Z,26.534,26.534,,2.4,2.6,2.3,3.442,3.728,3.156,3.442,3.728,3.156
2023-05-27T04:00:00Z,28.8,28.8,,2.3,2.5,2.2,3.2794999999999996,3.545,3.014,3.2794999999999996,3.545,3.014
2023-05-27T05:00:00Z,31.933,31.933,,2.6,2.8,2.5,3.9085,4.202,3.615,3.9085,4.202,3.615
2023-05-27T06:00:00Z,34.933,34.933,,3.2,3.4,3,4.9239999999999995,5.353,4.495,4.9239999999999995,5.353,4.495
2023-05-27T07:00:00Z,38.433,38.433,,3.8,4,3.6,6.011,6.433,5.589,6.011,6.433,5.589
2023-05-27T08:00:00Z,41.434,41.434,,4.1,4.3,3.8,6.463,6.828,6.098,6.463,6.828,6.098
2023-05-27T09:00:00Z,44.2,44.2,,5.4,5.8,5,9.305,9.604,9.006,9.305,9.604,9.006
2023-05-27T10:00:00Z,45.966,45.966,,7.4,7.9,7,13.5805,14.272,12.889,13.6435,14.353,12.934
2023-05-27T11:00:00Z,46.7,46.7,,6.3,6.8,5.9,11.227,11.626,10.828,11.227,11.626,10.828
2023-05-27T12:00:00Z,43.175,43.175,,6.1,6.5,5.7,10.222999999999999,10.722,9.724,10.222999999999999,10.722,9.724
2023-05-27T13:00:00Z,27.934,27.934,,6.2,6.5,5.9,9.921,10.241,9.601,9.921,10.241,9.601
2023-05-27T14:00:00Z,24.3,24.3,,7.3,7.6,7.1,11.9525,12.326,11.579,11.962499999999999,12.337,11.588
2023-05-27T15:00:00Z,22.434,22.434,,9.4,9.8,9,15.718,16.261,15.175,15.718,16.261,15.175
2023-05-27T16:00:00Z,21.5,21.5,,8.7,9,8.3,14.3675,14.828,13.907,14.3675,14.828,13.907
2023-05-27T17:00:00Z,23.433,23.433,,8.4,8.7,8,13.7515,14.24,13.263,13.7515,14.24,13.263
2023-05-27T18:00:00Z,22.867,22.867,,7.2,7.5,6.9,11.7425,12.107,11.378,11.743500000000001,12.107,11.38
2023-05-27T19:00:00Z,19.867,19.867,,5.8,6,5.6,9.2055,9.373,9.038,9.2055,9.373,9.038
2023-05-27T20:00:00Z,15.5,15.5,,5,5.2,4.8,7.7195,7.961,7.478,7.7195,7.961,7.478
2023-05-27T21:00:00Z,16.534,16.534,,4.5,4.7,4.3,6.9795,7.236,6.723,6.9795,7.236,6.723
2023-05-27T22:00:00Z,16.166,16.166,,4.4,4.6,4.2,6.8685,7.117,6.62,6.8685,7.117,6.62
2023-05-27T23:00:00Z,18.967,18.967,,4.9,5.1,4.7,7.7835,7.977,7.59,7.7835,7.977,7.59
2023-05-28T00:00:00Z,22.267,22.267,,4.7,4.8,4.5,7.407,7.626,7.188,7.407,7.626,7.188
2023-05-28T01:00:00Z,26.825,26.825,,5.6,5.8,5.4,9.365,9.679,9.051,9.365,9.679,9.051
2023-05-28T02:00:00Z,28.867,28.867,,12.3,12.9,11.7,19.6075,20.332,18.883,21.7925,22.745,20.84
2023-05-28T03:00:00Z,27.7,27.7,,8.6,9,8.2,14.7375,15.486,13.989,14.7415,15.494,13.989
2023-05-28T04:00:00Z,28.066,28.066,,6.5,6.9,6.1,10.934000000000001,11.561,10.307,10.934000000000001,11.561,10.307
2023-05-28T05:00:00Z,30.167,30.167,,12.9,13.6,12.2,22.7755,23.699,21.852,23.2045,24.278,22.131
2023-05-28T06:00:00Z,32.767,32.767,,8.2,8.6,7.7,14.3805,14.965,13.796,14.4115,14.993,13.83
2023-05-28T07:00:00Z,33.334,33.334,,3.6,3.8,3.4,5.7,6.009,5.391,5.7,6.009,5.391
2023-05-28T08:00:00Z,35.834,35.834,,6.2,6.6,5.8,10.4115,10.939,9.884,10.546500000000002,11.117,9.976
2023-05-28T09:00:00Z,37.5,37.5,,7,7.4,6.5,11.9365,12.797,11.076,11.9365,12.797,11.076
2023-05-28T10:00:00Z,41.834,41.834,,5.6,6,5.1,9.212,9.883,8.541,9.212,9.883,8.541
2023-05-28T11:00:00Z,43.9,43.9,,5.6,5.9,5.2,9.297,9.995,8.599,9.297,9.995,8.599
2023-05-28T12:00:00Z,40.8,40.8,,6.8,7.3,6.4,11.4175,11.968,10.867,11.494,12.058,10.93
2023-05-28T13:00:00Z,34.325,34.325,,6.7,6.9,6.5,11.1885,11.479,10.898,11.350000000000001,11.679,11.021
2023-05-28T14:00:00Z,28.566,28.566,,7.9,8.2,7.7,13.7515,14.184,13.319,13.7515,14.184,13.319
2023-05-28T15:00:00Z,25.834,25.834,,8.5,8.8,8.2,14.6875,15.127,14.248,14.6875,15.127,14.248
2023-05-28T16:00:00Z,21.1,21.1,,7.2,7.4,7,12.1905,12.386,11.995,12.1905,12.386,11.995
2023-05-28T17:00:00Z,15.3,15.3,,4.2,4.3,4.2,6.7115,6.783,6.64,6.7115,6.783,6.64
2023-05-28T18:00:00Z,13.034,13.034,,2.9,3,2.7,4.183,4.433,3.933,4.183,4.433,3.933
2023-05-28T19:00:00Z,10.334,10.334,,3,3.1,2.9,4.359999999999999,4.457,4.263,4.359999999999999,4.457,4.263
2023-05-28T20:00:00Z,8.066,8.066,,3.1,3.1,3,4.483499999999999,4.601,4.366,4.483499999999999,4.601,4.366
2023-05-28T21:00:00Z,7.566,7.566,,2.9,3,2.8,4.1355,4.184,4.087,4.1355,4.184,4.087
