"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE","airnowval","aqsval"
"03/31/2023","AQS","390350034","1","0.046","ppm","43","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.046"
"04/01/2023","AQS","390350034","1","0.046","ppm","43","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.046"
"04/02/2023","AQS","390350034","1","0.046","ppm","43","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.046"
"04/03/2023","AQS","390350034","1","0.048","ppm","44","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.048"
"04/04/2023","AQS","390350034","1","0.046","ppm","43","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.046"
"04/05/2023","AQS","390350034","1","0.043","ppm","40","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.043"
"04/06/2023","AQS","390350034","1","0.041","ppm","38","District 6","15","88.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.041"
"04/07/2023","AQS","390350034","1","0.046","ppm","43","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.046"
"04/08/2023","AQS","390350034","1","0.047","ppm","44","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.047"
"04/09/2023","AQS","390350034","1","0.051","ppm","47","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.051"
"04/10/2023","AQS","390350034","1","0.055","ppm","51","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.055"
"04/11/2023","AQS","390350034","1","0.064","ppm","80","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.064"
"04/12/2023","AQS","390350034","1","0.057","ppm","58","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.057"
"04/13/2023","AQS","390350034","1","0.068","ppm","93","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.068"
"04/14/2023","AQS","390350034","1","0.071","ppm","101","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.071"
"04/15/2023","AQS","390350034","1","0.058","ppm","61","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.058"
"04/16/2023","AQS","390350034","1","0.049","ppm","45","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.049"
"04/17/2023","AQS","390350034","1","0.037","ppm","34","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.037"
"04/18/2023","AQS","390350034","1","0.045","ppm","42","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.045"
"04/19/2023","AQS","390350034","1","0.045","ppm","42","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.045"
"04/20/2023","AQS","390350034","1","0.059","ppm","64","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.059"
"04/21/2023","AQS","390350034","1","0.044","ppm","41","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.044"
"04/22/2023","AQS","390350034","1","0.047","ppm","44","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.047"
"04/23/2023","AQS","390350034","1","0.038","ppm","35","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.038"
"04/24/2023","AQS","390350034","1","0.042","ppm","39","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.042"
"04/25/2023","AQS","390350034","1","0.045","ppm","42","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.045"
"04/26/2023","AQS","390350034","1","0.049","ppm","45","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.049"
"04/27/2023","AQS","390350034","1","0.045","ppm","42","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.045"
"04/28/2023","AQS","390350034","1","0.045","ppm","42","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.045"
"04/29/2023","AQS","390350034","1","0.046","ppm","43","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.046"
"04/30/2023","AQS","390350034","1","0.047","ppm","44","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.047"
"05/01/2023","AQS","390350034","1","0.029","ppm","27","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.029"
"05/02/2023","AQS","390350034","1","0.036","ppm","33","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.036"
"05/03/2023","AQS","390350034","1","0.034","ppm","31","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.034"
"05/04/2023","AQS","390350034","1","0.034","ppm","31","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.034"
"05/05/2023","AQS","390350034","1","0.041","ppm","38","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.041"
"05/06/2023","AQS","390350034","1","0.045","ppm","42","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.045"
"05/07/2023","AQS","390350034","1","0.051","ppm","47","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.051"
"05/08/2023","AQS","390350034","1","0.045","ppm","42","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.045"
"05/09/2023","AQS","390350034","1","0.045","ppm","42","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.045"
"05/10/2023","AQS","390350034","1","0.049","ppm","45","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.049"
"05/11/2023","AQS","390350034","1","0.061","ppm","71","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.061"
"05/12/2023","AQS","390350034","1","0.066","ppm","87","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.066"
"05/13/2023","AQS","390350034","1","0.049","ppm","45","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.049"
"05/14/2023","AQS","390350034","1","0.042","ppm","39","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.042"
"05/15/2023","AQS","390350034","1","0.045","ppm","42","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.045"
"05/16/2023","AQS","390350034","1","0.051","ppm","47","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.051"
"05/17/2023","AQS","390350034","1","0.041","ppm","38","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.041"
"05/18/2023","AQS","390350034","1","0.044","ppm","41","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.044"
"05/19/2023","AQS","390350034","1","0.052","ppm","48","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.052"
"05/20/2023","AQS","390350034","1","0.032","ppm","30","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.032"
"05/21/2023","AQS","390350034","1","0.041","ppm","38","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.041"
"05/22/2023","AQS","390350034","1","0.045","ppm","42","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.045"
"05/23/2023","AQS","390350034","1","0.057","ppm","58","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.057"
"05/24/2023","AQS","390350034","1","0.054","ppm","50","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.054"
"05/25/2023","AQS","390350034","1","0.034","ppm","31","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.034"
"05/26/2023","AQS","390350034","1","0.041","ppm","38","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.041"
"05/27/2023","AQS","390350034","1","0.049","ppm","45","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.049"
"05/28/2023","AQS","390350034","1","0.061","ppm","71","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.061"
"05/29/2023","AQS","390350034","1","0.058","ppm","61","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.058"
"05/30/2023","AQS","390350034","1","0.063","ppm","77","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.063"
"05/31/2023","AQS","390350034","1","0.061","ppm","71","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.061"
"06/01/2023","AQS","390350034","1","0.075","ppm","115","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.075"
"06/02/2023","AQS","390350034","1","0.079","ppm","129","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.079"
"06/03/2023","AQS","390350034","1","0.045","ppm","42","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.045"
"06/04/2023","AQS","390350034","1","0.044","ppm","41","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.044"
"06/05/2023","AQS","390350034","1","0.043","ppm","40","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.043"
"06/06/2023","AQS","390350034","1","0.051","ppm","47","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.051"
"06/07/2023","AQS","390350034","1","0.046","ppm","43","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.046"
"06/08/2023","AQS","390350034","1","0.043","ppm","40","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.043"
"06/09/2023","AQS","390350034","1","0.036","ppm","33","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.036"
"06/10/2023","AQS","390350034","1","0.067","ppm","90","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.067"
"06/11/2023","AQS","390350034","1","0.068","ppm","93","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.068"
"06/12/2023","AQS","390350034","1","0.039","ppm","36","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.039"
"06/13/2023","AQS","390350034","1","0.04","ppm","37","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.04"
"06/14/2023","AQS","390350034","1","0.052","ppm","48","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.052"
"06/15/2023","AQS","390350034","1","0.054","ppm","50","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.054"
"06/16/2023","AQS","390350034","1","0.03","ppm","28","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.03"
"06/17/2023","AQS","390350034","1","0.047","ppm","44","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.047"
"06/18/2023","AQS","390350034","1","0.047","ppm","44","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.047"
"06/19/2023","AQS","390350034","1","0.054","ppm","50","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.054"
"06/20/2023","AQS","390350034","1","0.057","ppm","58","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.057"
"06/21/2023","AQS","390350034","1","0.056","ppm","54","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.056"
"06/22/2023","AQS","390350034","1","0.035","ppm","32","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.035"
"06/23/2023","AQS","390350034","1","0.02","ppm","19","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.02"
"06/24/2023","AQS","390350034","1","0.038","ppm","35","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.038"
"06/25/2023","AQS","390350034","1","0.056","ppm","54","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.056"
"06/26/2023","AQS","390350034","1","0.035","ppm","32","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.035"
"06/27/2023","AirNow","390350034","1","0.043","ppm","40","District 6","18","75.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256","0.043","."
"06/28/2023","AQS","390350034","1","0.044","ppm","41","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.044"
"06/29/2023","AQS","390350034","1","0.087","ppm","154","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.087"
"06/30/2023","AQS","390350034","1","0.057","ppm","58","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.057"
"07/01/2023","AQS","390350034","1","0.054","ppm","50","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.054"
"07/02/2023","AQS","390350034","1","0.046","ppm","43","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.046"
"07/03/2023","AQS","390350034","1","0.062","ppm","74","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.062"
"07/04/2023","AQS","390350034","1","0.054","ppm","50","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.054"
"07/05/2023","AQS","390350034","1","0.071","ppm","101","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.071"
"07/06/2023","AQS","390350034","1","0.055","ppm","51","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.055"
"07/07/2023","AQS","390350034","1","0.04","ppm","37","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.04"
"07/08/2023","AQS","390350034","1","0.046","ppm","43","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.046"
"07/09/2023","AQS","390350034","1","0.048","ppm","44","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.048"
"07/10/2023","AQS","390350034","1","0.061","ppm","71","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.061"
"07/11/2023","AQS","390350034","1","0.058","ppm","61","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.058"
"07/12/2023","AQS","390350034","1","0.049","ppm","45","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.049"
"07/13/2023","AQS","390350034","1","0.047","ppm","44","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.047"
